rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
261,kieren,mulhern,3,namatjira drive,,north adelaide,6063,nsw,19500131,34,07 77030695,3905518,3
3321,jai,hughes,14,ulverstone street,jeffell park,paddimgton,3551,sa,19930704,,03 47149129,2748326,8
1621,jacynta,kessner,27,tauchert street,,wahroonga,5063,qld,19370724,27,08 61313982,8731381,7
3311,emiily,diedrich,14,steinwedel street,amberley,robina,2566,vic,19662025,37,08 60999739,4464331,4
611,michael,kwok,13,barney street,henry kendall vlge,glen waverley,5032,nsw,,33,08 98984267,7491079,9
1021,aleisha,moranh,42,o'hara close,,bowral,3960,,19080518,35,02 04489985,7383697,7
4351,karli,hayes,61,clucas place,,largs,0516,nsw,19240811,28,07 17058052,6678692,1
4651,ayden,costi,22,wanganeen avenue,the domain hostel,castle hill,3056,nsw,19476010,,02 44881625,4750952,4
351,sophie,ludbey,130,national circuit,loma,prahran,3053,nsw,,,03 30381703,2484605,1
721,jesse,sutherland,3,light street,,adeolng,2428,vic,19110305,19,02 47460338,1942604,7
4221,eva,rodgers,73,william webb drive,,chilers,3018,qld,19880329,21,04 27804088,1887989,5
4621,bianca,rawsob,49,ovens street,,glandore,3429,,19130816,,04 09456085,2793374,1
4881,patrick,king,68,maclaganqstreet,,granville,3636,tas,19650910,22,07 96383097,9245372,3
3151,madeline,tytila,18,augustus way,,castle cove,2230,qld,19761118,31,07 27909365,6719149,8
2451,alexandra,archer,8,veal place,nocoleche,cornubia,3551,vic,19857009,32,02 02380041,4334669,3
2641,brody,lunnay,45,mawson drive,lake court flats,st kilda east,3844,qld,19470301,24,07 48538661,8189194,6
1381,isaac,scicluna,36,beasley street,,glen waverley,3156,vic,19040817,31,07 02126189,8909064,9
3731,natalia,searle,4,anderson street,,port melbourne,2077,vic,19870602,29,07 39798091,9540335,9
1271,courtney,besier,9,jerrabomberra avenue,,margate,2090,wa,19350313,20,04 18323957,3556176,3
2011,james,malone,64,palmer street,ponda,point clare,6820,wa,19760928,20,04 84000097,1822895,3
491,jordan,rayner,873,glencross street,,emerald,2870,nsw,19461231,31,02 71167414,8172489,2
2591,jayde,stow,81,cunningham street,,dandenong,2747,qld,19680620,29,07 05184398,2311725,0
4101,holy,galpin,44,carslake loop,flt 3,croydon park,3194,nsw,19490927,36,07 63461146,7905060,0
3941,nikita,cummings,116,,,charlton,7301,vic,19680331,,07 45089814,8410711,0
1761,samuel,grygory,6,foxall street,beau-lieu,newtown,3154,vic,19120510,39,,8044293,9
3921,alivia,williams,359,,,crystal brook,2480,nsw,19680907,,08 41669008,8359190,3
2311,lia,stirling,21,ahern place,,kirrawee,7015,sa,19761219,31,04 90399791,8127779,4
3161,matthew,light,12,allman circuit,,mackay,4680,,19081005,24,08 73777152,7642835,2
901,elron,,23,rosella street,,taringa,3038,nsw,19150411,,02 06332460,7436973,4
2731,james,jones,49,katherine avenue,,wattle grove,4510,sa,19731010,,03 53224543,6258580,6
4631,jack,greer,11,o'neill street,fairview,darlington,2486,vi,19250329,34,07 88636232,2668104,8
561,kai,webber,2,trimmer place,stone quarry,summerhill,3030,wa,19971011,28,03 79520356,2468281,2
4551,samir,plumbridge,93,,frederick house,melton south,3192,nsw,19650126,25,07 62135249,2393463,8
2961,emma,balbin,17,scarlett street,south,rushworth,4360,qld,19960807,30,03 76945779,1678302,2
2191,ashlie,boee,36,callaghan street,,randwick,3020,wa,19410828,22,,5674744,9
3671,mia,raimondo,32,britten-jones drive,,dianella,2766,,19231010,36,07 94579219,8832990,9
361,joshua,mcewin,3,waite street,,home hill,3931,sa,19550612,27,03 71019403,4806687,9
1641,elijah,,27,gledden street,bloomfield,kelso,3356,nsw,19410125,36,02 79585015,8477246,3
911,ellie,marriott,14,rule street,ardrossan,barnawartha,6011,vic,19641007,40,04 00633956,6001282,1
2721,joshua,frost,89,shepherd street,,winston hills,4501,nsw,,22,08 87828707,2335721,6
4831,seanna,hall,14,vickers crescent,,stirling,3044,vic,19470603,35,07 01634479,8282788,6
4111,ameoia,gibb,9,mackennal street,white gums estate,burwood,2324,nsw,19620127,37,03 53141709,4248399,0
2541,william,key,27,,,fairfield,3796,nsw,19207726,28,02 74678395,4483568,3
4971,connor,sweetman,68,hutt street,,kearneys spring,2161,qld,19780499,26,04 70638416,5318780,8
2041,jarryd,newell,166,,corcoran,lambton north,3082,wa,19710317,31,03 79865199,7719475,7
41,paris,varricchio,18,crick place,,condamine,3218,qld,19250525,25,02 55144130,7805348,2
1991,jed,ali,66,street windradyne,,currumbin,6107,,19830731,31,02 32816819,2765217,3
2571,matthew,poroch,4,bullala court,locheden,soldiers point,4217,wa,,31,03 58555362,1856981,3
3231,fiona,hutson,39,sherbrooke street,,yagoona,4122,nsw,19231929,24,03 53706178,2010025,2
1821,georgia,dosej,21,kangaroo court,,bridgetown,2085,,19000512,26,03 48959398,1572993,3
1931,lachlan,,209,lexcen avenue,lucknow street,thonton,6258,vic,19271018,32,03 69818453,7679732,7
3121,deakin,lomax,320,fergusson crescent,,rosebery,4740,nsw,19280302,,08 23103209,7642486,3
4891,grace,trezize,6,waddell place,mayherling,greensborough,5091,wa,19731224,26,08 09829504,3684818,1
821,henry,brennan,13,oniansr place,,churchlands,3021,wa,19081002,28,04 65821808,2866679,8
2561,rebecca,hoto,17,bowler place,,seddon west,3132,qld,19380427,31,07 79388945,1819558,6
2881,taylah,casey,14,,,wellington point,4507,act,19916218,23,08 31960036,6539069,6
3851,robbie,steel,87,dinnison circuit,,caversham,6164,nsw,19580706,23,07 15939362,2999949,0
2611,amy,bussey,22,burdekin street,,bunya,6107,sa,19520685,,02 45426393,4813243,1
3291,dylan,ramsay,206,fossey street,,adamstown,6059,vic,19170404,34,02 60664557,3215921,7
1161,tyrone,dickenson,390,blakey close,bondabolla,pacific paradise,2165,wa,19880617,25,03 61384586,5071236,2
1461,natalia,atkinson,11,jacoby place,,thorton,7006,vic,19101205,35,03 67493905,3118657,5
2951,madison,reif,10,beasley street,,kingsley,4213,qld,19050102,34,03 84136744,5322768,4
4391,hayden,triffitt,16,jervois street,,norman park,3125,nsw,19140924,32,03 63113436,5499625,0
3931,kirra,sales,55,lawle ystreet,,kanwal,3033,nsw,,36,04 89346810,5393035,4
3341,kirra,brant,65,cooke street,,lutana,3941,sa,19181024,27,08 43009388,5220308,6
691,ashleigh,hawkins,,a'beckett street,fordsprings,komungla,4515,qld,,30,03 95670031,8396113,6
711,mya,bielleman,17,longstaff street,bairds bay,bridgewater,6330,tas,19210626,31,02 67887000,1124608,6
1131,jessica,incher,19,burdett crescent,pirralilla,glenmore park,2229,qld,19150701,21,02 61945710,7374982,6
2751,mitchell,krahe,22,ebden street,,toowong,4812,nsw,19670101,34,04 61778631,6103935,6
1111,alexander,harbutt,15,boote street,broadwater court,marlow lagoon,2250,act,19150312,25,07 90972854,5656498,0
3901,katie,govier,4,wentworth avenue,,yackandandah,2324,atc,19710521,,04 45136028,9268724,5
1071,nicholas,mildrum,19,langridge street,,edge hill,3223,vic,19670617,31,04 94319921,8378141,1
4931,liam,kemiah,24,newton street,national mutual centre,cremorne,4069,sa,19400420,28,04 11184585,4436422,8
2181,chelsea,morgan,41,harbison crescent,hillcrest,narellan,3152,wa,19306713,,02 67299144,4359208,9
641,brooklyn,hart,32,mathews place,,preston,2569,tas,19970818,,,1526286,1
861,hayley,wilson,19,candelo place,,bundoora,0820,nsw,19341220,61,08 87400271,5844970,9
2851,ash,mcdonald,14,wakelin circuit,,moorabbin,2903,vic,19871110,36,03 71056990,2904944,5
301,james,weatherly,91,winder place,park central,greenock,5086,nsw,19170628,25,02 03990036,3459435,4
